0.0057718091164691634,0.034094009726446474,0.0869069585131761,0.15484778526046902,0.23035542532027733,0.25261490400346764,0.17332913287909263,0.06207997518060186,0.0
0.0053488511824941465,0.03786774293797482,0.11266309750145745,0.17736953758632307,0.21448913820220245,0.23410329425813958,0.16062758117132075,0.05753075716008801,0.07303975817516162
0.005046543945143554,0.035727527710124045,0.10658311870007446,0.18849828181299763,0.23540009713355442,0.22291600066211031,0.15154920552588594,0.05427922451010984,0.13274721805501016
0.005764811407964457,0.03405267434320562,0.0869636448132325,0.15530353596881366,0.2304829989367495,0.25230863513239277,0.17311898962542882,0.06200470977221306,0.0011212266429120811
0.005224507407437827,0.036987438373663785,0.1101909024503758,0.19439145540301359,0.21145770806903236,0.22866113735976726,0.1568935008726623,0.056193350064047236,0.09676184054196135
0.00501629209237027,0.03551335660213633,0.10608520944690489,0.18817385549231963,0.2361882250681152,0.2244284838610237,0.15064073345008264,0.0539538439870475,0.13911824918544663
0.005755960311869145,0.034000391020893,0.08690670378045542,0.15558198681622584,0.2310710106303284,0.2519212490034817,0.17285318859489016,0.0619095098418567,0.0025433222219906288
0.005023118552282044,0.03556168522828347,0.10601020855378891,0.18777069998982746,0.2360273870247621,0.2247338990999943,0.15084573405791035,0.05402726749315152,0.1376738942678223
0.005009588940341885,0.03546590094685173,0.10601010022541296,0.18837227598436815,0.23669236593600335,0.22412858540632474,0.15043943581442076,0.05388174674627657,0.14054034476452518
0.00505546287676696,0.03579067020530168,0.10663327682127906,0.18813302037128582,0.23488540416893383,0.22330996781850093,0.1518170436773733,0.05437515406055853,0.13088344737727498
0.0043331584964922685,0.03575816673378315,0.12356095929183572,0.22246507962631396,0.24239290593136076,0.19475745133014477,0.13012602975410445,0.046606248835965175,0.3066715074973257
0.0037182277180004076,0.03068362415131192,0.10623792418024207,0.20791716583976097,0.26082712369254574,0.22294709196882018,0.127676618210535,0.03999222423878377,0.5101508368065621
0.005045977560308917,0.03572351793034327,0.10657505106028824,0.1885823383914362,0.23537680329915653,0.22289098230429055,0.15153219682198005,0.05427313263219646,0.13286579680487612
0.004141500280302525,0.03417656143225538,0.1182122031640181,0.2295834501227011,0.2565481786077756,0.18842280317664784,0.12437047690213421,0.044544826314165585,0.3636091914340429
0.0036995673605739214,0.030529634821655865,0.1058087535588879,0.2076430708049178,0.2615623942471755,0.22392920230683513,0.12703585828093744,0.03979151861901683,0.517382990721687
0.0050147157317293875,0.03550219659459643,0.10598149456271555,0.18816020554444696,0.23645314598288186,0.22435795761930236,0.15059339487434747,0.05393688908998024,0.13945233733563492
0.0037352973072442173,0.030824486115800746,0.10666751439922204,0.20793480481013646,0.25958115273025,0.22281817034623153,0.12826275429314818,0.04017581999796699,0.5035984951117691
0.003682735033723211,0.030390730798059113,0.10537634072051254,0.2072463398177012,0.26223370536603535,0.22500180415405155,0.12645786932170586,0.039610474788211295,0.5239695312524463
0.005286607038142798,0.037427079106196276,0.1114713921985086,0.1859972635355947,0.21281895721266883,0.23137905334289036,0.158758371128245,0.0568612764377537,0.08477509561395263
0.004565417908914516,0.03767482194074324,0.13015164508505042,0.22517906656651346,0.21456013790697517,0.20166369552488836,0.137100848523368,0.04910436654354708,0.24407893002413344
0.0041989140439434485,0.03465035230206734,0.11994253354056393,0.22560076191073059,0.25077917635211106,0.19357127986142011,0.12609462918548175,0.04516235280368225,0.34600743678229473
0.005047824796294388,0.03573659562778838,0.10657841729439319,0.188429251198255,0.23535466179496722,0.2229725784347585,0.15158766986433536,0.05429300098920838,0.13247915623856746
0.004132460145757326,0.03410196027501066,0.11792498328533885,0.2289570130141955,0.256651879844876,0.18968511130495705,0.12409899899109957,0.044447593138765874,0.3664252595189038
0.0037282026638078385,0.03076593957449141,0.10660140256245952,0.20849374331823647,0.25989710142199984,0.2223949602668927,0.12801913820772629,0.04009951198438613,0.506314562316996
0.005018863801088196,0.03553156327891966,0.10603371594065684,0.18795572142326086,0.2362171264704685,0.22454354189151085,0.15071796262261777,0.05398150457147762,0.13857366105015823
0.0037381429086639955,0.03084796863787066,0.10672237560200312,0.20787613354376402,0.25926056984272,0.22298791632619944,0.1283604666425811,0.040206426496198135,0.5025120003942495
0.003712380865758704,0.030635374654438937,0.10619839731477945,0.2080583302325002,0.2604309005065782,0.22355943048765492,0.12747584881769133,0.0399293371205986,0.5124090671285866
0.005766130299014608,0.03406046501739193,0.08692923459494789,0.15516458977299433,0.23053572953676343,0.25236635906769656,0.17315859631329245,0.062018895397899405,9.096956585685415E-4
