0.9375,0.27108401658295156
0.9375,0.24452885944307862
0.875,0.44510551320824127
0.9375,0.27108401658295156
0.9375,0.39899031169240956
0.9375,0.24452885944307862
0.9375,0.07002833838939958
0.875,0.10871310704187871
0.875,0.44510551320824127
0.9375,0.10044681009923642
0.9375,0.39899031169240956
0.9375,0.079465283822193
0.875,0.44510551320824127
0.875,0.3440040769878168
0.9375,0.33951464769067363
0.9375,0.2985032627215296
0.9375,0.29686682594655495
0.9375,0.24452885944307862
0.875,0.41249488843682586
0.875,0.35147037007714615
0.9375,0.079465283822193
0.9375,0.20710166204625957
0.9375,0.24452885944307862
0.9375,0.14029652997796088
0.9375,0.4245309604207528
0.9375,0.7267215204682421
0.9375,0.3852659081736789
0.9375,0.1686544422110166
0.9375,0.24452885944307862
0.875,0.08854676126885995
0.9375,0.3102043681935747
0.9375,0.07002833838939958
0.9375,0.17281973840980852
0.9375,0.27460687912015547
0.875,0.31897338585886503
0.9375,0.15010327556181932
0.9375,0.36834442095081643
0.9375,0.29686682594655495
0.875,0.44510551320824127
0.9375,0.0
0.9375,0.21805062420843335
0.9375,0.5525855357409744
0.9375,0.3317955844497569
0.9375,0.2687500394141999
0.9375,0.39899031169240956
0.9375,0.39899031169240956
0.9375,0.2985032627215296
0.9375,0.39899031169240956
0.9375,0.41355441637016505
0.9375,0.49852760952280295
0.9375,0.39899031169240956
0.9375,0.21805062420843335
0.9375,1.0
0.875,0.23737484306897766
0.9375,0.49852760952280295
0.9375,0.24452885944307862
0.9375,0.26757040089882733
0.9375,0.079465283822193
0.9375,0.5272524103848609
0.9375,0.2687500394141999
0.875,0.41249488843682586
0.875,0.44510551320824127
0.9375,0.5640464414308475
0.9375,0.48688742104627647
0.9375,0.39899031169240956
0.9375,0.07002833838939958
0.875,0.35147037007714615
0.9375,0.39899031169240956
0.9375,0.14304327210226786
0.9375,0.39899031169240956
0.9375,0.07002833838939958
0.9375,0.4290101907303558
0.8125,0.2922331911579196
0.875,0.31897338585886503
0.875,0.1246182180803096
0.875,0.22135008104877302
0.9375,0.29742196857562436
0.875,0.19351511201150812
0.9375,0.27460687912015547
0.9375,0.27460687912015547
0.9375,0.9233101470308266
0.9375,0.44804559503225067
0.875,0.31897338585886503
0.9375,0.2687500394141999
0.9375,0.36929489653813313
0.9375,0.2940938017102091
0.875,0.19431882992378957
0.9375,0.13358310414981406
0.9375,0.4245309604207528
0.9375,0.49971090683348324
0.9375,0.49125143980865427
0.9375,0.9283710095757449
0.875,0.41249488843682586
0.9375,0.1686544422110166
0.9375,0.36834442095081643
0.9375,0.18938136695080682
0.9375,0.27115551672237753
0.9375,0.10366304690282858
0.9375,0.39899031169240956
0.9375,0.44804559503225067
0.9375,0.2687500394141999
